parameter,context,sub_context,target,unit,region,year,value
market_share_total,,,,%,ab,2000,0.4647505270304113
market_share_total,,,,%,bc,2000,0.26263278711656535
market_share_total,,,,%,mb,2000,0.29507387156045434
market_share_total,,,,%,nb,2000,0.006833510938372315
market_share_total,,,,%,nl,2000,0.0
market_share_total,,,,%,ns,2000,0.0
market_share_total,,,,%,nt,2000,8.873073424504143e-05
market_share_total,,,,%,nu,2000,0.0003744488442027579
market_share_total,,,,%,on,2000,0.321268780303137
market_share_total,,,,%,pe,2000,0.0
market_share_total,,,,%,qc,2000,0.04146812472134106
market_share_total,,,,%,sk,2000,0.49601870782091845
market_share_total,,,,%,yt,2000,0.0006934548518022996
