parameter,context,sub_context,target,unit,region,year,value
market_share_total,,,,%,ab,2000,0.0001306590724008728
market_share_total,,,,%,bc,2000,0.004811419971062202
market_share_total,,,,%,mb,2000,0.0007238300489643216
market_share_total,,,,%,nb,2000,0.10269270681219411
market_share_total,,,,%,nl,2000,0.12718182205880538
market_share_total,,,,%,ns,2000,0.296261955279148
market_share_total,,,,%,nt,2000,0.39246809729612836
market_share_total,,,,%,nu,2000,0.3798765963639101
market_share_total,,,,%,on,2000,0.015161006502021535
market_share_total,,,,%,pe,2000,0.3456250151287862
market_share_total,,,,%,qc,2000,0.07881432173445319
market_share_total,,,,%,sk,2000,0.0011272627491421955
market_share_total,,,,%,yt,2000,0.37209933829284986
