parameter,context,sub_context,target,unit,region,year,value
market_share_total,,,,%,ab,2000,0.00222011042
market_share_total,,,,%,bc,2000,0.05746123916510125
market_share_total,,,,%,mb,2000,0.01437767947
market_share_total,,,,%,nb,2000,0.2592486148981407
market_share_total,,,,%,nl,2000,0.6279898385953399
market_share_total,,,,%,ns,2000,0.5699596897726651
market_share_total,,,,%,nt,2000,0.04311225136973833
market_share_total,,,,%,nu,2000,0.285065584679946
market_share_total,,,,%,on,2000,0.06702153891
market_share_total,,,,%,pe,2000,0.7622849765063905
market_share_total,,,,%,qc,2000,0.14556297943000002
market_share_total,,,,%,sk,2000,0.00764257035
market_share_total,,,,%,yt,2000,0.14659509401705637
