parameter,context,sub_context,target,unit,region,year,value
fcc,,,,$,ab,2000,73985.0
fcc,,,,$,bc,2000,73984.91079
fcc,,,,$,mb,2000,73984.91079
fcc,,,,$,nb,2000,73984.91079
fcc,,,,$,nl,2000,73984.91079
fcc,,,,$,ns,2000,73984.91079
fcc,,,,$,on,2000,73984.91079
fcc,,,,$,pe,2000,73984.91079
fcc,,,,$,qc,2000,73984.91079
fcc,,,,$,sk,2000,73984.91079
fcc,,,,$,ab,2005,73985.0
fcc,,,,$,bc,2005,73984.91079
fcc,,,,$,mb,2005,73984.91079
fcc,,,,$,nb,2005,73984.91079
fcc,,,,$,nl,2005,73984.91079
fcc,,,,$,ns,2005,73984.91079
fcc,,,,$,on,2005,73984.91079
fcc,,,,$,pe,2005,73984.91079
fcc,,,,$,qc,2005,73984.91079
fcc,,,,$,sk,2005,73984.91079
fcc,,,,$,ab,2010,73985.0
fcc,,,,$,bc,2010,73984.91079
fcc,,,,$,mb,2010,73984.91079
fcc,,,,$,nb,2010,73984.91079
fcc,,,,$,nl,2010,73984.91079
fcc,,,,$,ns,2010,73984.91079
fcc,,,,$,on,2010,73984.91079
fcc,,,,$,pe,2010,73984.91079
fcc,,,,$,qc,2010,73984.91079
fcc,,,,$,sk,2010,73984.91079
fcc,,,,$,ab,2015,73985.0
fcc,,,,$,bc,2015,73984.91079
fcc,,,,$,mb,2015,73984.91079
fcc,,,,$,nb,2015,73984.91079
fcc,,,,$,nl,2015,73984.91079
fcc,,,,$,ns,2015,73984.91079
fcc,,,,$,on,2015,73984.91079
fcc,,,,$,pe,2015,73984.91079
fcc,,,,$,qc,2015,73984.91079
fcc,,,,$,sk,2015,73984.91079
fcc,,,,$,ab,2020,73985.0
fcc,,,,$,bc,2020,73984.91079
fcc,,,,$,mb,2020,73984.91079
fcc,,,,$,nb,2020,73984.91079
fcc,,,,$,nl,2020,73984.91079
fcc,,,,$,ns,2020,73984.91079
fcc,,,,$,on,2020,73984.91079
fcc,,,,$,pe,2020,73984.91079
fcc,,,,$,qc,2020,73984.91079
fcc,,,,$,sk,2020,73984.91079
fcc,,,,$,ab,2025,73985.0
fcc,,,,$,bc,2025,73984.91079
fcc,,,,$,mb,2025,73984.91079
fcc,,,,$,nb,2025,73984.91079
fcc,,,,$,nl,2025,73984.91079
fcc,,,,$,ns,2025,73984.91079
fcc,,,,$,on,2025,73984.91079
fcc,,,,$,pe,2025,73984.91079
fcc,,,,$,qc,2025,73984.91079
fcc,,,,$,sk,2025,73984.91079
fcc,,,,$,ab,2030,73985.0
fcc,,,,$,bc,2030,73984.91079
fcc,,,,$,mb,2030,73984.91079
fcc,,,,$,nb,2030,73984.91079
fcc,,,,$,nl,2030,73984.91079
fcc,,,,$,ns,2030,73984.91079
fcc,,,,$,on,2030,73984.91079
fcc,,,,$,pe,2030,73984.91079
fcc,,,,$,qc,2030,73984.91079
fcc,,,,$,sk,2030,73984.91079
fcc,,,,$,ab,2035,73985.0
fcc,,,,$,bc,2035,73984.91079
fcc,,,,$,mb,2035,73984.91079
fcc,,,,$,nb,2035,73984.91079
fcc,,,,$,nl,2035,73984.91079
fcc,,,,$,ns,2035,73984.91079
fcc,,,,$,on,2035,73984.91079
fcc,,,,$,pe,2035,73984.91079
fcc,,,,$,qc,2035,73984.91079
fcc,,,,$,sk,2035,73984.91079
fcc,,,,$,ab,2040,73985.0
fcc,,,,$,bc,2040,73984.91079
fcc,,,,$,mb,2040,73984.91079
fcc,,,,$,nb,2040,73984.91079
fcc,,,,$,nl,2040,73984.91079
fcc,,,,$,ns,2040,73984.91079
fcc,,,,$,on,2040,73984.91079
fcc,,,,$,pe,2040,73984.91079
fcc,,,,$,qc,2040,73984.91079
fcc,,,,$,sk,2040,73984.91079
fcc,,,,$,ab,2045,73985.0
fcc,,,,$,bc,2045,73984.91079
fcc,,,,$,mb,2045,73984.91079
fcc,,,,$,nb,2045,73984.91079
fcc,,,,$,nl,2045,73984.91079
fcc,,,,$,ns,2045,73984.91079
fcc,,,,$,on,2045,73984.91079
fcc,,,,$,pe,2045,73984.91079
fcc,,,,$,qc,2045,73984.91079
fcc,,,,$,sk,2045,73984.91079
fcc,,,,$,ab,2050,73985.0
fcc,,,,$,bc,2050,73984.91079
fcc,,,,$,mb,2050,73984.91079
fcc,,,,$,nb,2050,73984.91079
fcc,,,,$,nl,2050,73984.91079
fcc,,,,$,ns,2050,73984.91079
fcc,,,,$,on,2050,73984.91079
fcc,,,,$,pe,2050,73984.91079
fcc,,,,$,qc,2050,73984.91079
fcc,,,,$,sk,2050,73984.91079
fom,,,,$,ab,2000,17001.0
fom,,,,$,bc,2000,17001.15631
fom,,,,$,mb,2000,17001.15631
fom,,,,$,nb,2000,17001.15631
fom,,,,$,nl,2000,17001.15631
fom,,,,$,ns,2000,17001.15631
fom,,,,$,on,2000,17001.15631
fom,,,,$,pe,2000,17001.15631
fom,,,,$,qc,2000,17001.15631
fom,,,,$,sk,2000,17001.15631
fom,,,,$,ab,2005,17001.0
fom,,,,$,bc,2005,17001.15631
fom,,,,$,mb,2005,17001.15631
fom,,,,$,nb,2005,17001.15631
fom,,,,$,nl,2005,17001.15631
fom,,,,$,ns,2005,17001.15631
fom,,,,$,on,2005,17001.15631
fom,,,,$,pe,2005,17001.15631
fom,,,,$,qc,2005,17001.15631
fom,,,,$,sk,2005,17001.15631
fom,,,,$,ab,2010,17001.0
fom,,,,$,bc,2010,17001.15631
fom,,,,$,mb,2010,17001.15631
fom,,,,$,nb,2010,17001.15631
fom,,,,$,nl,2010,17001.15631
fom,,,,$,ns,2010,17001.15631
fom,,,,$,on,2010,17001.15631
fom,,,,$,pe,2010,17001.15631
fom,,,,$,qc,2010,17001.15631
fom,,,,$,sk,2010,17001.15631
fom,,,,$,ab,2015,17001.0
fom,,,,$,bc,2015,17001.15631
fom,,,,$,mb,2015,17001.15631
fom,,,,$,nb,2015,17001.15631
fom,,,,$,nl,2015,17001.15631
fom,,,,$,ns,2015,17001.15631
fom,,,,$,on,2015,17001.15631
fom,,,,$,pe,2015,17001.15631
fom,,,,$,qc,2015,17001.15631
fom,,,,$,sk,2015,17001.15631
fom,,,,$,ab,2020,17001.0
fom,,,,$,bc,2020,17001.15631
fom,,,,$,mb,2020,17001.15631
fom,,,,$,nb,2020,17001.15631
fom,,,,$,nl,2020,17001.15631
fom,,,,$,ns,2020,17001.15631
fom,,,,$,on,2020,17001.15631
fom,,,,$,pe,2020,17001.15631
fom,,,,$,qc,2020,17001.15631
fom,,,,$,sk,2020,17001.15631
fom,,,,$,ab,2025,17001.0
fom,,,,$,bc,2025,17001.15631
fom,,,,$,mb,2025,17001.15631
fom,,,,$,nb,2025,17001.15631
fom,,,,$,nl,2025,17001.15631
fom,,,,$,ns,2025,17001.15631
fom,,,,$,on,2025,17001.15631
fom,,,,$,pe,2025,17001.15631
fom,,,,$,qc,2025,17001.15631
fom,,,,$,sk,2025,17001.15631
fom,,,,$,ab,2030,17001.0
fom,,,,$,bc,2030,17001.15631
fom,,,,$,mb,2030,17001.15631
fom,,,,$,nb,2030,17001.15631
fom,,,,$,nl,2030,17001.15631
fom,,,,$,ns,2030,17001.15631
fom,,,,$,on,2030,17001.15631
fom,,,,$,pe,2030,17001.15631
fom,,,,$,qc,2030,17001.15631
fom,,,,$,sk,2030,17001.15631
fom,,,,$,ab,2035,17001.0
fom,,,,$,bc,2035,17001.15631
fom,,,,$,mb,2035,17001.15631
fom,,,,$,nb,2035,17001.15631
fom,,,,$,nl,2035,17001.15631
fom,,,,$,ns,2035,17001.15631
fom,,,,$,on,2035,17001.15631
fom,,,,$,pe,2035,17001.15631
fom,,,,$,qc,2035,17001.15631
fom,,,,$,sk,2035,17001.15631
fom,,,,$,ab,2040,17001.0
fom,,,,$,bc,2040,17001.15631
fom,,,,$,mb,2040,17001.15631
fom,,,,$,nb,2040,17001.15631
fom,,,,$,nl,2040,17001.15631
fom,,,,$,ns,2040,17001.15631
fom,,,,$,on,2040,17001.15631
fom,,,,$,pe,2040,17001.15631
fom,,,,$,qc,2040,17001.15631
fom,,,,$,sk,2040,17001.15631
fom,,,,$,ab,2045,17001.0
fom,,,,$,bc,2045,17001.15631
fom,,,,$,mb,2045,17001.15631
fom,,,,$,nb,2045,17001.15631
fom,,,,$,nl,2045,17001.15631
fom,,,,$,ns,2045,17001.15631
fom,,,,$,on,2045,17001.15631
fom,,,,$,pe,2045,17001.15631
fom,,,,$,qc,2045,17001.15631
fom,,,,$,sk,2045,17001.15631
fom,,,,$,ab,2050,17001.0
fom,,,,$,bc,2050,17001.15631
fom,,,,$,mb,2050,17001.15631
fom,,,,$,nb,2050,17001.15631
fom,,,,$,nl,2050,17001.15631
fom,,,,$,ns,2050,17001.15631
fom,,,,$,on,2050,17001.15631
fom,,,,$,pe,2050,17001.15631
fom,,,,$,qc,2050,17001.15631
fom,,,,$,sk,2050,17001.15631
