parameter,context,sub_context,target,unit,region,year,value
fcc,,,,$,ab,2000,1656243074.66196
fcc,,,,$,bc,2000,1656243074.66196
fcc,,,,$,mb,2000,1656243075.0
fcc,,,,$,nb,2000,1656243074.66196
fcc,,,,$,nl,2000,1656243074.66196
fcc,,,,$,ns,2000,1656243074.66196
fcc,,,,$,nt,2000,1656243074.66196
fcc,,,,$,nu,2000,1656243074.66196
fcc,,,,$,on,2000,1656243074.66196
fcc,,,,$,pe,2000,1656243074.66196
fcc,,,,$,qc,2000,1656243074.66196
fcc,,,,$,sk,2000,1656243074.66196
fcc,,,,$,yt,2000,1656243074.66196
fcc,,,,$,ab,2005,1656243074.66196
fcc,,,,$,bc,2005,1656243074.66196
fcc,,,,$,mb,2005,1656243075.0
fcc,,,,$,nb,2005,1656243074.66196
fcc,,,,$,nl,2005,1656243074.66196
fcc,,,,$,ns,2005,1656243074.66196
fcc,,,,$,nt,2005,1656243074.66196
fcc,,,,$,nu,2005,1656243074.66196
fcc,,,,$,on,2005,1656243074.66196
fcc,,,,$,pe,2005,1656243074.66196
fcc,,,,$,qc,2005,1656243074.66196
fcc,,,,$,sk,2005,1656243074.66196
fcc,,,,$,yt,2005,1656243074.66196
fcc,,,,$,ab,2010,1656243074.66196
fcc,,,,$,bc,2010,1656243074.66196
fcc,,,,$,mb,2010,1656243075.0
fcc,,,,$,nb,2010,1656243074.66196
fcc,,,,$,nl,2010,1656243074.66196
fcc,,,,$,ns,2010,1656243074.66196
fcc,,,,$,nt,2010,1656243074.66196
fcc,,,,$,nu,2010,1656243074.66196
fcc,,,,$,on,2010,1656243074.66196
fcc,,,,$,pe,2010,1656243074.66196
fcc,,,,$,qc,2010,1656243074.66196
fcc,,,,$,sk,2010,1656243074.66196
fcc,,,,$,yt,2010,1656243074.66196
fcc,,,,$,ab,2015,1656243074.66196
fcc,,,,$,bc,2015,1656243074.66196
fcc,,,,$,mb,2015,1656243075.0
fcc,,,,$,nb,2015,1656243074.66196
fcc,,,,$,nl,2015,1656243074.66196
fcc,,,,$,ns,2015,1656243074.66196
fcc,,,,$,nt,2015,1656243074.66196
fcc,,,,$,nu,2015,1656243074.66196
fcc,,,,$,on,2015,1656243074.66196
fcc,,,,$,pe,2015,1656243074.66196
fcc,,,,$,qc,2015,1656243074.66196
