parameter,context,sub_context,target,unit,region,year,value
market_share_total,,,,%,ab,2000,0.0006228022817901632
market_share_total,,,,%,bc,2000,0.010155926624608798
market_share_total,,,,%,mb,2000,0.0008283510293287974
market_share_total,,,,%,nb,2000,0.07786304045503846
market_share_total,,,,%,nl,2000,0.10723551624652096
market_share_total,,,,%,ns,2000,0.28606891052856304
market_share_total,,,,%,nt,2000,0.6179153316366418
market_share_total,,,,%,nu,2000,0.5982938301075927
market_share_total,,,,%,on,2000,0.014331057733797227
market_share_total,,,,%,pe,2000,0.3521418310808797
market_share_total,,,,%,qc,2000,0.046384545542742184
market_share_total,,,,%,sk,2000,0.0015235879647367999
market_share_total,,,,%,yt,2000,0.5861677711827888
