parameter,context,sub_context,target,unit,region,year,value
market_share_total,,,,%,ab,2000,0.895
market_share_total,,,,%,bc,2000,0.5
market_share_total,,,,%,mb,2000,0.475
market_share_total,,,,%,nb,2000,0.01
market_share_total,,,,%,nl,2000,0.01
market_share_total,,,,%,ns,2000,0.01
market_share_total,,,,%,nt,2000,0.01
market_share_total,,,,%,nu,2000,0.01
market_share_total,,,,%,on,2000,0.733
market_share_total,,,,%,pe,2000,0.01
market_share_total,,,,%,qc,2000,0.53
market_share_total,,,,%,sk,2000,0.188
market_share_total,,,,%,yt,2000,0.01
