parameter,context,sub_context,target,unit,region,year,value
market_share_total,,,,%,ab,2000,0.016
market_share_total,,,,%,bc,2000,0.016
market_share_total,,,,%,nb,2000,0.537
market_share_total,,,,%,nl,2000,0.537
market_share_total,,,,%,on,2000,0.4
market_share_total,,,,%,qc,2000,0.4
market_share_total,,,,%,sk,2000,0.016
