parameter,context,sub_context,target,unit,region,year,value
fcc,,,,$,bc,2000,104424062.0
fcc,,,,$,mb,2000,104424062.3
fcc,,,,$,nl,2000,104424062.3
fcc,,,,$,ns,2000,104424062.3
fcc,,,,$,on,2000,104424062.3
fcc,,,,$,qc,2000,104424062.3
fcc,,,,$,sk,2000,104424062.3
fcc,,,,$,bc,2005,104424062.0
fcc,,,,$,mb,2005,104424062.3
fcc,,,,$,nl,2005,104424062.3
fcc,,,,$,ns,2005,104424062.3
fcc,,,,$,on,2005,104424062.3
fcc,,,,$,qc,2005,104424062.3
fcc,,,,$,sk,2005,104424062.3
fcc,,,,$,bc,2010,104424062.0
fcc,,,,$,mb,2010,104424062.3
fcc,,,,$,nl,2010,104424062.3
fcc,,,,$,ns,2010,104424062.3
fcc,,,,$,on,2010,104424062.3
fcc,,,,$,qc,2010,104424062.3
fcc,,,,$,sk,2010,104424062.3
fcc,,,,$,bc,2015,104424062.0
fcc,,,,$,mb,2015,104424062.3
fcc,,,,$,nl,2015,104424062.3
fcc,,,,$,ns,2015,104424062.3
fcc,,,,$,on,2015,104424062.3
fcc,,,,$,qc,2015,104424062.3
fcc,,,,$,sk,2015,104424062.3
fcc,,,,$,bc,2020,104424062.0
fcc,,,,$,mb,2020,104424062.3
fcc,,,,$,nl,2020,104424062.3
fcc,,,,$,ns,2020,104424062.3
fcc,,,,$,on,2020,104424062.3
fcc,,,,$,qc,2020,104424062.3
fcc,,,,$,sk,2020,104424062.3
fcc,,,,$,bc,2025,104424062.0
fcc,,,,$,mb,2025,104424062.3
fcc,,,,$,nl,2025,104424062.3
fcc,,,,$,ns,2025,104424062.3
fcc,,,,$,on,2025,104424062.3
fcc,,,,$,qc,2025,104424062.3
fcc,,,,$,sk,2025,104424062.3
fcc,,,,$,bc,2030,104424062.0
fcc,,,,$,mb,2030,104424062.3
fcc,,,,$,nl,2030,104424062.3
fcc,,,,$,ns,2030,104424062.3
fcc,,,,$,on,2030,104424062.3
fcc,,,,$,qc,2030,104424062.3
fcc,,,,$,sk,2030,104424062.3
fcc,,,,$,bc,2035,104424062.0
fcc,,,,$,mb,2035,104424062.3
fcc,,,,$,nl,2035,104424062.3
fcc,,,,$,ns,2035,104424062.3
fcc,,,,$,on,2035,104424062.3
fcc,,,,$,qc,2035,104424062.3
fcc,,,,$,sk,2035,104424062.3
fcc,,,,$,bc,2040,104424062.0
fcc,,,,$,mb,2040,104424062.3
fcc,,,,$,nl,2040,104424062.3
fcc,,,,$,ns,2040,104424062.3
fcc,,,,$,on,2040,104424062.3
fcc,,,,$,qc,2040,104424062.3
fcc,,,,$,sk,2040,104424062.3
fcc,,,,$,bc,2045,104424062.0
fcc,,,,$,mb,2045,104424062.3
fcc,,,,$,nl,2045,104424062.3
fcc,,,,$,ns,2045,104424062.3
fcc,,,,$,on,2045,104424062.3
fcc,,,,$,qc,2045,104424062.3
fcc,,,,$,sk,2045,104424062.3
fcc,,,,$,bc,2050,104424062.0
fcc,,,,$,mb,2050,104424062.3
fcc,,,,$,nl,2050,104424062.3
fcc,,,,$,ns,2050,104424062.3
fcc,,,,$,on,2050,104424062.3
fcc,,,,$,qc,2050,104424062.3
fcc,,,,$,sk,2050,104424062.3
fom,,,,$,bc,2000,7309684.0
fom,,,,$,mb,2000,7309684.359
fom,,,,$,nl,2000,7309684.359
fom,,,,$,ns,2000,7309684.359
fom,,,,$,on,2000,7309684.359
fom,,,,$,qc,2000,7309684.359
fom,,,,$,sk,2000,7309684.359
fom,,,,$,bc,2005,7309684.0
fom,,,,$,mb,2005,7309684.359
fom,,,,$,nl,2005,7309684.359
fom,,,,$,ns,2005,7309684.359
fom,,,,$,on,2005,7309684.359
fom,,,,$,qc,2005,7309684.359
fom,,,,$,sk,2005,7309684.359
fom,,,,$,bc,2010,7309684.0
fom,,,,$,mb,2010,7309684.359
fom,,,,$,nl,2010,7309684.359
fom,,,,$,ns,2010,7309684.359
fom,,,,$,on,2010,7309684.359
fom,,,,$,qc,2010,7309684.359
fom,,,,$,sk,2010,7309684.359
fom,,,,$,bc,2015,7309684.0
fom,,,,$,mb,2015,7309684.359
fom,,,,$,nl,2015,7309684.359
fom,,,,$,ns,2015,7309684.359
fom,,,,$,on,2015,7309684.359
fom,,,,$,qc,2015,7309684.359
fom,,,,$,sk,2015,7309684.359
fom,,,,$,bc,2020,7309684.0
fom,,,,$,mb,2020,7309684.359
fom,,,,$,nl,2020,7309684.359
fom,,,,$,ns,2020,7309684.359
fom,,,,$,on,2020,7309684.359
fom,,,,$,qc,2020,7309684.359
fom,,,,$,sk,2020,7309684.359
fom,,,,$,bc,2025,7309684.0
fom,,,,$,mb,2025,7309684.359
fom,,,,$,nl,2025,7309684.359
fom,,,,$,ns,2025,7309684.359
fom,,,,$,on,2025,7309684.359
fom,,,,$,qc,2025,7309684.359
fom,,,,$,sk,2025,7309684.359
fom,,,,$,bc,2030,7309684.0
fom,,,,$,mb,2030,7309684.359
fom,,,,$,nl,2030,7309684.359
fom,,,,$,ns,2030,7309684.359
fom,,,,$,on,2030,7309684.359
fom,,,,$,qc,2030,7309684.359
fom,,,,$,sk,2030,7309684.359
fom,,,,$,bc,2035,7309684.0
fom,,,,$,mb,2035,7309684.359
fom,,,,$,nl,2035,7309684.359
fom,,,,$,ns,2035,7309684.359
fom,,,,$,on,2035,7309684.359
fom,,,,$,qc,2035,7309684.359
fom,,,,$,sk,2035,7309684.359
fom,,,,$,bc,2040,7309684.0
fom,,,,$,mb,2040,7309684.359
fom,,,,$,nl,2040,7309684.359
fom,,,,$,ns,2040,7309684.359
fom,,,,$,on,2040,7309684.359
fom,,,,$,qc,2040,7309684.359
fom,,,,$,sk,2040,7309684.359
fom,,,,$,bc,2045,7309684.0
fom,,,,$,mb,2045,7309684.359
fom,,,,$,nl,2045,7309684.359
fom,,,,$,ns,2045,7309684.359
fom,,,,$,on,2045,7309684.359
fom,,,,$,qc,2045,7309684.359
fom,,,,$,sk,2045,7309684.359
fom,,,,$,bc,2050,7309684.0
fom,,,,$,mb,2050,7309684.359
fom,,,,$,nl,2050,7309684.359
fom,,,,$,ns,2050,7309684.359
fom,,,,$,on,2050,7309684.359
fom,,,,$,qc,2050,7309684.359
fom,,,,$,sk,2050,7309684.359
