parameter,context,sub_context,target,unit,region,year,value
market_share_total,,,,%,ab,2000,0.04447313
market_share_total,,,,%,bc,2000,0.11559412
market_share_total,,,,%,mb,2000,0.13122129
market_share_total,,,,%,nb,2000,0.0015639500000000001
market_share_total,,,,%,nl,2000,0.0
market_share_total,,,,%,ns,2000,0.0
market_share_total,,,,%,nt,2000,2.5831987202781643e-05
market_share_total,,,,%,nu,2000,0.00010907672915310039
market_share_total,,,,%,on,2000,0.1541814
market_share_total,,,,%,pe,2000,0.0
market_share_total,,,,%,qc,2000,0.00709757
market_share_total,,,,%,sk,2000,0.16879391
market_share_total,,,,%,yt,2000,0.00020173772004173054
