parameter,context,sub_context,target,unit,region,year,value
fcc,,,,$,ab,2000,629116248.0
fcc,,,,$,bc,2000,629116248.0
fcc,,,,$,mb,2000,629116248.0
fcc,,,,$,nb,2000,629116248.3
fcc,,,,$,nl,2000,629116248.3
fcc,,,,$,ns,2000,629116248.3
fcc,,,,$,on,2000,629116248.3
fcc,,,,$,pe,2000,629116248.3
fcc,,,,$,qc,2000,629116248.3
fcc,,,,$,sk,2000,629116248.3
fcc,,,,$,ab,2005,629116248.0
fcc,,,,$,bc,2005,629116248.0
fcc,,,,$,mb,2005,629116248.0
fcc,,,,$,nb,2005,629116248.3
fcc,,,,$,nl,2005,629116248.3
fcc,,,,$,ns,2005,629116248.3
fcc,,,,$,on,2005,629116248.3
fcc,,,,$,pe,2005,629116248.3
fcc,,,,$,qc,2005,629116248.3
fcc,,,,$,sk,2005,629116248.3
fcc,,,,$,ab,2010,629116248.0
fcc,,,,$,bc,2010,629116248.0
fcc,,,,$,mb,2010,629116248.0
fcc,,,,$,nb,2010,629116248.3
fcc,,,,$,nl,2010,629116248.3
fcc,,,,$,ns,2010,629116248.3
fcc,,,,$,on,2010,629116248.3
fcc,,,,$,pe,2010,629116248.3
fcc,,,,$,qc,2010,629116248.3
fcc,,,,$,sk,2010,629116248.3
fcc,,,,$,ab,2015,629116248.0
fcc,,,,$,bc,2015,629116248.0
fcc,,,,$,mb,2015,629116248.0
fcc,,,,$,nb,2015,629116248.3
fcc,,,,$,nl,2015,629116248.3
fcc,,,,$,ns,2015,629116248.3
fcc,,,,$,on,2015,629116248.3
fcc,,,,$,pe,2015,629116248.3
fcc,,,,$,qc,2015,629116248.3
fcc,,,,$,sk,2015,629116248.3
fcc,,,,$,ab,2020,629116248.0
fcc,,,,$,bc,2020,629116248.0
fcc,,,,$,mb,2020,629116248.0
fcc,,,,$,nb,2020,629116248.3
fcc,,,,$,nl,2020,629116248.3
fcc,,,,$,ns,2020,629116248.3
fcc,,,,$,on,2020,629116248.3
fcc,,,,$,pe,2020,629116248.3
fcc,,,,$,qc,2020,629116248.3
fcc,,,,$,sk,2020,629116248.3
fcc,,,,$,ab,2025,629116248.0
fcc,,,,$,bc,2025,629116248.0
fcc,,,,$,mb,2025,629116248.0
fcc,,,,$,nb,2025,629116248.3
fcc,,,,$,nl,2025,629116248.3
fcc,,,,$,ns,2025,629116248.3
fcc,,,,$,on,2025,629116248.3
fcc,,,,$,pe,2025,629116248.3
fcc,,,,$,qc,2025,629116248.3
fcc,,,,$,sk,2025,629116248.3
fcc,,,,$,ab,2030,629116248.0
fcc,,,,$,bc,2030,629116248.0
fcc,,,,$,mb,2030,629116248.0
fcc,,,,$,nb,2030,629116248.3
fcc,,,,$,nl,2030,629116248.3
fcc,,,,$,ns,2030,629116248.3
fcc,,,,$,on,2030,629116248.3
fcc,,,,$,pe,2030,629116248.3
fcc,,,,$,qc,2030,629116248.3
fcc,,,,$,sk,2030,629116248.3
fcc,,,,$,ab,2035,629116248.0
fcc,,,,$,bc,2035,629116248.0
fcc,,,,$,mb,2035,629116248.0
fcc,,,,$,nb,2035,629116248.3
fcc,,,,$,nl,2035,629116248.3
fcc,,,,$,ns,2035,629116248.3
fcc,,,,$,on,2035,629116248.3
fcc,,,,$,pe,2035,629116248.3
fcc,,,,$,qc,2035,629116248.3
fcc,,,,$,sk,2035,629116248.3
fcc,,,,$,ab,2040,629116248.0
fcc,,,,$,bc,2040,629116248.0
fcc,,,,$,mb,2040,629116248.0
fcc,,,,$,nb,2040,629116248.3
fcc,,,,$,nl,2040,629116248.3
fcc,,,,$,ns,2040,629116248.3
fcc,,,,$,on,2040,629116248.3
fcc,,,,$,pe,2040,629116248.3
fcc,,,,$,qc,2040,629116248.3
fcc,,,,$,sk,2040,629116248.3
fcc,,,,$,ab,2045,629116248.0
fcc,,,,$,bc,2045,629116248.0
fcc,,,,$,mb,2045,629116248.0
fcc,,,,$,nb,2045,629116248.3
fcc,,,,$,nl,2045,629116248.3
fcc,,,,$,ns,2045,629116248.3
fcc,,,,$,on,2045,629116248.3
fcc,,,,$,pe,2045,629116248.3
fcc,,,,$,qc,2045,629116248.3
fcc,,,,$,sk,2045,629116248.3
fcc,,,,$,ab,2050,629116248.0
fcc,,,,$,bc,2050,629116248.0
fcc,,,,$,mb,2050,629116248.0
fcc,,,,$,nb,2050,629116248.3
fcc,,,,$,nl,2050,629116248.3
fcc,,,,$,ns,2050,629116248.3
fcc,,,,$,on,2050,629116248.3
fcc,,,,$,pe,2050,629116248.3
fcc,,,,$,qc,2050,629116248.3
fcc,,,,$,sk,2050,629116248.3
fom,,,,$,ab,2000,22337043.0
fom,,,,$,bc,2000,22337043.0
fom,,,,$,mb,2000,22337043.0
fom,,,,$,nb,2000,22337043.07
fom,,,,$,nl,2000,22337043.07
fom,,,,$,ns,2000,22337043.07
fom,,,,$,on,2000,22337043.07
fom,,,,$,pe,2000,22337043.07
fom,,,,$,qc,2000,22337043.07
fom,,,,$,sk,2000,22337043.07
fom,,,,$,ab,2005,22337043.0
fom,,,,$,bc,2005,22337043.0
fom,,,,$,mb,2005,22337043.0
fom,,,,$,nb,2005,22337043.07
fom,,,,$,nl,2005,22337043.07
fom,,,,$,ns,2005,22337043.07
fom,,,,$,on,2005,22337043.07
fom,,,,$,pe,2005,22337043.07
fom,,,,$,qc,2005,22337043.07
fom,,,,$,sk,2005,22337043.07
fom,,,,$,ab,2010,22337043.0
fom,,,,$,bc,2010,22337043.0
fom,,,,$,mb,2010,22337043.0
fom,,,,$,nb,2010,22337043.07
fom,,,,$,nl,2010,22337043.07
fom,,,,$,ns,2010,22337043.07
fom,,,,$,on,2010,22337043.07
fom,,,,$,pe,2010,22337043.07
fom,,,,$,qc,2010,22337043.07
fom,,,,$,sk,2010,22337043.07
fom,,,,$,ab,2015,22337043.0
fom,,,,$,bc,2015,22337043.0
fom,,,,$,mb,2015,22337043.0
fom,,,,$,nb,2015,22337043.07
fom,,,,$,nl,2015,22337043.07
fom,,,,$,ns,2015,22337043.07
fom,,,,$,on,2015,22337043.07
fom,,,,$,pe,2015,22337043.07
fom,,,,$,qc,2015,22337043.07
fom,,,,$,sk,2015,22337043.07
fom,,,,$,ab,2020,22337043.0
fom,,,,$,bc,2020,22337043.0
fom,,,,$,mb,2020,22337043.0
fom,,,,$,nb,2020,22337043.07
fom,,,,$,nl,2020,22337043.07
fom,,,,$,ns,2020,22337043.07
fom,,,,$,on,2020,22337043.07
fom,,,,$,pe,2020,22337043.07
fom,,,,$,qc,2020,22337043.07
fom,,,,$,sk,2020,22337043.07
fom,,,,$,ab,2025,22337043.0
fom,,,,$,bc,2025,22337043.0
fom,,,,$,mb,2025,22337043.0
fom,,,,$,nb,2025,22337043.07
fom,,,,$,nl,2025,22337043.07
fom,,,,$,ns,2025,22337043.07
fom,,,,$,on,2025,22337043.07
fom,,,,$,pe,2025,22337043.07
fom,,,,$,qc,2025,22337043.07
fom,,,,$,sk,2025,22337043.07
fom,,,,$,ab,2030,22337043.0
fom,,,,$,bc,2030,22337043.0
fom,,,,$,mb,2030,22337043.0
fom,,,,$,nb,2030,22337043.07
fom,,,,$,nl,2030,22337043.07
fom,,,,$,ns,2030,22337043.07
fom,,,,$,on,2030,22337043.07
fom,,,,$,pe,2030,22337043.07
fom,,,,$,qc,2030,22337043.07
fom,,,,$,sk,2030,22337043.07
fom,,,,$,ab,2035,22337043.0
fom,,,,$,bc,2035,22337043.0
fom,,,,$,mb,2035,22337043.0
fom,,,,$,nb,2035,22337043.07
fom,,,,$,nl,2035,22337043.07
fom,,,,$,ns,2035,22337043.07
fom,,,,$,on,2035,22337043.07
fom,,,,$,pe,2035,22337043.07
fom,,,,$,qc,2035,22337043.07
fom,,,,$,sk,2035,22337043.07
fom,,,,$,ab,2040,22337043.0
fom,,,,$,bc,2040,22337043.0
fom,,,,$,mb,2040,22337043.0
fom,,,,$,nb,2040,22337043.07
fom,,,,$,nl,2040,22337043.07
fom,,,,$,ns,2040,22337043.07
fom,,,,$,on,2040,22337043.07
fom,,,,$,pe,2040,22337043.07
fom,,,,$,qc,2040,22337043.07
fom,,,,$,sk,2040,22337043.07
fom,,,,$,ab,2045,22337043.0
fom,,,,$,bc,2045,22337043.0
fom,,,,$,mb,2045,22337043.0
fom,,,,$,nb,2045,22337043.07
fom,,,,$,nl,2045,22337043.07
fom,,,,$,ns,2045,22337043.07
fom,,,,$,on,2045,22337043.07
