parameter,context,sub_context,target,unit,region,year,value
fcc,,,,$,ab,2000,21218622.0
fcc,,,,$,sk,2000,21218621.65
fcc,,,,$,ab,2005,21218622.0
fcc,,,,$,sk,2005,21218621.65
fcc,,,,$,ab,2010,21218622.0
fcc,,,,$,sk,2010,21218621.65
fcc,,,,$,ab,2015,21218622.0
fcc,,,,$,sk,2015,21218621.65
fcc,,,,$,ab,2020,21218622.0
fcc,,,,$,sk,2020,21218621.65
fcc,,,,$,ab,2025,21218622.0
fcc,,,,$,sk,2025,21218621.65
fcc,,,,$,ab,2030,21218622.0
fcc,,,,$,sk,2030,21218621.65
fcc,,,,$,ab,2035,21218622.0
fcc,,,,$,sk,2035,21218621.65
fcc,,,,$,ab,2040,21218622.0
fcc,,,,$,sk,2040,21218621.65
fcc,,,,$,ab,2045,21218622.0
fcc,,,,$,sk,2045,21218621.65
fcc,,,,$,ab,2050,21218622.0
fcc,,,,$,sk,2050,21218621.65
fom,,,,$,ab,2000,848745.0
fom,,,,$,sk,2000,848744.8659
fom,,,,$,ab,2005,848745.0
fom,,,,$,sk,2005,848744.8659
fom,,,,$,ab,2010,848745.0
fom,,,,$,sk,2010,848744.8659
fom,,,,$,ab,2015,848745.0
fom,,,,$,sk,2015,848744.8659
fom,,,,$,ab,2020,848745.0
fom,,,,$,sk,2020,848744.8659
fom,,,,$,ab,2025,848745.0
fom,,,,$,sk,2025,848744.8659
fom,,,,$,ab,2030,848745.0
fom,,,,$,sk,2030,848744.8659
fom,,,,$,ab,2035,848745.0
fom,,,,$,sk,2035,848744.8659
fom,,,,$,ab,2040,848745.0
fom,,,,$,sk,2040,848744.8659
fom,,,,$,ab,2045,848745.0
fom,,,,$,sk,2045,848744.8659
fom,,,,$,ab,2050,848745.0
fom,,,,$,sk,2050,848744.8659
