parameter,context,sub_context,target,unit,region,year,value
fcc,,,,$,ab,2000,15691196.0
fcc,,,,$,sk,2000,15691195.84
fcc,,,,$,ab,2005,15691196.0
fcc,,,,$,sk,2005,15691195.84
fcc,,,,$,ab,2010,15691196.0
fcc,,,,$,sk,2010,15691195.84
fcc,,,,$,ab,2015,15691196.0
fcc,,,,$,sk,2015,15691195.84
fcc,,,,$,ab,2020,15691196.0
fcc,,,,$,sk,2020,15691195.84
fcc,,,,$,ab,2025,15691196.0
fcc,,,,$,sk,2025,15691195.84
fcc,,,,$,ab,2030,15691196.0
fcc,,,,$,sk,2030,15691195.84
fcc,,,,$,ab,2035,15691196.0
fcc,,,,$,sk,2035,15691195.84
fcc,,,,$,ab,2040,15691196.0
fcc,,,,$,sk,2040,15691195.84
fcc,,,,$,ab,2045,15691196.0
fcc,,,,$,sk,2045,15691195.84
fcc,,,,$,ab,2050,15691196.0
fcc,,,,$,sk,2050,15691195.84
fom,,,,$,ab,2000,627648.0
fom,,,,$,sk,2000,627647.8337
fom,,,,$,ab,2005,627648.0
fom,,,,$,sk,2005,627647.8337
fom,,,,$,ab,2010,627648.0
fom,,,,$,sk,2010,627647.8337
fom,,,,$,ab,2015,627648.0
fom,,,,$,sk,2015,627647.8337
fom,,,,$,ab,2020,627648.0
fom,,,,$,sk,2020,627647.8337
fom,,,,$,ab,2025,627648.0
fom,,,,$,sk,2025,627647.8337
fom,,,,$,ab,2030,627648.0
fom,,,,$,sk,2030,627647.8337
fom,,,,$,ab,2035,627648.0
fom,,,,$,sk,2035,627647.8337
fom,,,,$,ab,2040,627648.0
fom,,,,$,sk,2040,627647.8337
fom,,,,$,ab,2045,627648.0
fom,,,,$,sk,2045,627647.8337
fom,,,,$,ab,2050,627648.0
fom,,,,$,sk,2050,627647.8337
