parameter,context,sub_context,target,unit,region,year,value
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ab,2000,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,bc,2000,6.8e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,mb,2000,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nb,2000,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nl,2000,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ns,2000,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nt,2000,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nu,2000,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,on,2000,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,pe,2000,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,qc,2000,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,sk,2000,6.5e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,yt,2000,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ab,2005,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,bc,2005,6.8e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,mb,2005,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nb,2005,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nl,2005,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ns,2005,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nt,2005,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nu,2005,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,on,2005,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,pe,2005,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,qc,2005,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,sk,2005,6.5e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,yt,2005,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ab,2010,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,bc,2010,6.8e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,mb,2010,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nb,2010,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nl,2010,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ns,2010,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nt,2010,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nu,2010,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,on,2010,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,pe,2010,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,qc,2010,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,sk,2010,6.5e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,yt,2010,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ab,2015,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,bc,2015,6.8e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,mb,2015,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nb,2015,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nl,2015,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ns,2015,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nt,2015,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nu,2015,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,on,2015,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,pe,2015,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,qc,2015,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,sk,2015,6.5e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,yt,2015,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ab,2020,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,bc,2020,6.8e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,mb,2020,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nb,2020,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nl,2020,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ns,2020,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nt,2020,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nu,2020,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,on,2020,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,pe,2020,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,qc,2020,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,sk,2020,6.5e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,yt,2020,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ab,2025,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,bc,2025,6.8e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,mb,2025,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nb,2025,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nl,2025,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ns,2025,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nt,2025,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nu,2025,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,on,2025,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,pe,2025,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,qc,2025,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,sk,2025,6.5e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,yt,2025,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ab,2030,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,bc,2030,6.8e-05
service_request,,,.natural_gas.product.supply.fugitive,tCO2,mb,2030,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nb,2030,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nl,2030,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,ns,2030,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nt,2030,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,nu,2030,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,on,2030,0.00017
service_request,,,.natural_gas.product.supply.fugitive,tCO2,pe,2030,0.00017
